name,city,rating,rating_count,cost,cuisine,main_city
CLASSIC RIDER CAFE,ANNANAGAR,4.5,540.0,₹ 250,Indian,CHENNAI
"FROZEN BOTTLE - MILKSHAKES, DESSERTS AND ICE CREAM",ANNANAGAR,4.5,300.0,₹ 250,"Beverages,Desserts",CHENNAI
THE FAT BOY,ANNANAGAR,4.5,800.0,₹ 400,"Italian,Beverages",CHENNAI
SRI RAGHAVENDRA MESS,ANNANAGAR,4.5,300.0,₹ 175,"South Indian,North Indian",CHENNAI
SHAWARMA SHOWER,ANNANAGAR,4.5,540.0,₹ 200,Lebanese,CHENNAI
MURUGAN IDLI SHOP,ANNANAGAR,4.5,3000.0,₹ 300,South Indian,CHENNAI
JUISOME,ANNANAGAR,4.5,300.0,₹ 200,"Continental,Juices",CHENNAI
MY CAFE,ANNANAGAR,4.5,540.0,₹ 250,"Chinese,Fast Food",CHENNAI
RAMAAS THE HYDERABADI,ANNANAGAR,4.5,800.0,₹ 600,"Hyderabadi,Indian",CHENNAI
TOSAMANIA,ANNANAGAR,3.5,30.0,₹ 250,South Indian,CHENNAI
MALAR FAST FOOD&TIFFEN CENTER,ANNANAGAR,4.5,540.0,₹ 300,"Biryani,Chinese",CHENNAI
SHRI BALAAJEE BHAVAN,ANNANAGAR,4.5,3000.0,₹ 250,"South Indian,North Indian",CHENNAI
FROZEN SMOOTHIES,ANNANAGAR,4.5,80.0,₹ 350,"Beverages,Italian-American",CHENNAI
CHARCOAL CHOWK,ANNANAGAR,4.5,540.0,₹ 400,"North Indian,Snacks",CHENNAI
ROLL'S ELITE,ANNANAGAR,3.5,80.0,₹ 250,"Snacks,Beverages",CHENNAI
SHREE SARAVANA FOODS,ANNANAGAR,4.5,540.0,₹ 200,"Beverages,Chinese",CHENNAI
SHRI GOWRI KRISHNAA,ANNANAGAR,4.5,3000.0,₹ 200,"South Indian,North Indian",CHENNAI
MAHTAB,ANNANAGAR,4.5,540.0,₹ 900,"North Indian,Desserts",CHENNAI
FOODINBOX,ANNANAGAR,4.5,300.0,₹ 350,"North Indian,Chinese",CHENNAI
COURTALLAM BORDER RAHMATH KADAI,ANNANAGAR,4.5,3000.0,₹ 600,South Indian,CHENNAI
AFTER 3,ANNANAGAR,4.5,540.0,₹ 500,"Fast Food,Pizzas",CHENNAI
KOLAMBU BOX,ANNANAGAR,4.5,540.0,₹ 300,"Indian,Street Food",CHENNAI
KOVAI ALANKAR VILAS,ANNANAGAR,4.0,800.0,₹ 500,"South Indian,Biryani",CHENNAI
CREAM STORY,ANNANAGAR,4.5,80.0,₹ 250,"Desserts,Ice Cream",CHENNAI
BEING BBQ,ANNANAGAR,4.5,540.0,₹ 300,"Arabian,Tandoor",CHENNAI
INJI AND SOY MULTI CUISINE RESTAURANT,ANNANAGAR,4.5,30.0,₹ 300,"Chinese,Indian",CHENNAI
MORU MORU,ANNANAGAR,4.5,30.0,₹ 300,"Indian,Beverages",CHENNAI
ZIP N SIP,ANNANAGAR,4.5,540.0,₹ 550,Beverages,CHENNAI
DINDIGUL KULAMBU KADAI,ANNANAGAR,4.0,30.0,₹ 450,"Chettinad,South Indian",CHENNAI
FISH N YOU,ANNANAGAR,3.5,30.0,₹ 450,Seafood,CHENNAI
SIGREE,ANNANAGAR,4.5,300.0,₹ 700,"North Indian,Mughlai",CHENNAI
KABAB CORNER,ANNANAGAR,4.5,300.0,₹ 400,Kebabs,CHENNAI
POTATO WALA,ANNANAGAR,4.0,30.0,₹ 500,"Fast Food,Snacks",CHENNAI
NANDHINI BHAVAN,ANNANAGAR,4.5,540.0,₹ 200,Indian,CHENNAI
SATHYAM CINEMAS,ANNANAGAR,4.5,300.0,₹ 300,"Fast Food,Snacks",CHENNAI
SHERO HOME FOOD - CHETTINAD,ANNANAGAR,5.0,30.0,₹ 250,"South Indian,Home Food",CHENNAI
NEW MOORTHY CAFE,ANNANAGAR,4.5,3000.0,₹ 300,"North Indian,South Indian",CHENNAI
THE BELGIAN WAFFLE CO.,ANNANAGAR,4.5,300.0,₹ 200,"Desserts,Beverages",CHENNAI
WOW PIZZA,ANNANAGAR,4.5,540.0,₹ 200,"Pizzas,Fast Food",CHENNAI
TOWNS TAWA KITCHEN,ANNANAGAR,4.5,540.0,₹ 200,"Fast Food,Beverages",CHENNAI
MALABAR EXPRESS,ANNANAGAR,4.0,300.0,₹ 300,"South Indian,Snacks",CHENNAI
MUBARAK BIRIYANI,ANNANAGAR,4.5,540.0,₹ 250,"Biryani,South Indian",CHENNAI
QUICK MIDNIGHT FOOD,ANNANAGAR,4.5,540.0,₹ 200,"Chinese,South Indian",CHENNAI
MILLET MAAGIC MEAL,ANNANAGAR,4.5,3000.0,₹ 300,"Healthy Food,South Indian",CHENNAI
LIME N CHILLY,ANNANAGAR,4.5,540.0,₹ 300,"Fast Food,Chaat",CHENNAI
MEX BOWL INC,ANNANAGAR,4.0,300.0,₹ 600,"American,Mexican",CHENNAI
ANNAI HOTEL,ANNANAGAR,4.5,540.0,₹ 170,"South Indian,Indian",CHENNAI
BIGGIES BURGER,ANNANAGAR,4.0,300.0,₹ 250,"Beverages,American",CHENNAI
CREAMOSO,ANNANAGAR,4.5,540.0,₹ 400,Ice Cream,CHENNAI
SRI KRISHNA SWEETS,ANNANAGAR,4.5,300.0,₹ 200,"Sweets,Snacks",CHENNAI
BROWNIE HEAVEN,ANNANAGAR,5.0,30.0,₹ 200,"Desserts,Ice Cream",CHENNAI
LITTLE HUT  (6TH AVENUE),ANNANAGAR,4.5,800.0,₹ 300,"Arabian,North Indian",CHENNAI
STRICTLY DESSERTS,ANNANAGAR,4.5,80.0,₹ 350,"Desserts,Ice Cream",CHENNAI
GETAWHEY - HEALTHY ICE CREAMS,ANNANAGAR,4.5,540.0,₹ 300,"Desserts,Ice Cream",CHENNAI
HOUSE OF CANDY,ANNANAGAR,4.5,540.0,₹ 400,Sweets,CHENNAI
PESHWAR TANDOORI,ANNANAGAR,4.5,540.0,₹ 400,"North Indian,Arabian",CHENNAI
AMILDAM'S,ANNANAGAR,4.5,80.0,₹ 350,"Indian,South Indian",CHENNAI
HALAL KATTU BIRYANI,ANNANAGAR,4.0,800.0,₹ 250,"Biryani,Indian",CHENNAI
KINGS KITCHEN,ANNANAGAR,4.5,540.0,₹ 249,"Chinese,Kebabs",CHENNAI
THE HOUSE OF BREADS,ANNANAGAR,4.5,540.0,₹ 250,"Bakery,Desserts",CHENNAI
ILLIS GROUP OF RESTAURANTS,ANNANAGAR,4.5,540.0,₹ 300,"Indian,Chinese",CHENNAI
KURTOS CREMERIA,ANNANAGAR,4.5,540.0,₹ 400,European,CHENNAI
HUNGRY TOWN,ANNANAGAR,4.5,540.0,₹ 300,"Chinese,Indian",CHENNAI
WAFFLE CART,ANNANAGAR,4.5,540.0,₹ 249,"Waffle,Desserts",CHENNAI
SANDWICH POINT,ANNANAGAR,4.5,540.0,₹ 199,"Beverages,Ice Cream",CHENNAI
FOODHUB,ANNANAGAR,4.5,80.0,₹ 350,"Chinese,Beverages",CHENNAI
BRIYANI AND BURGER EXPRESS,ANNANAGAR,4.5,540.0,₹ 250,"Biryani,Indian",CHENNAI
DELARA,ANNANAGAR,4.5,30.0,₹ 800,Indian,CHENNAI
THE KATI ROLL SHOP,ANNANAGAR,4.0,300.0,₹ 250,Street Food,CHENNAI
PANDA BREWS,ANNANAGAR,4.5,540.0,₹ 400,Beverages,CHENNAI
FUEL JUICE AND PASTA BAR,ANNANAGAR,4.5,30.0,₹ 250,"Beverages,Fast Food",CHENNAI
R S SHAWARMA CORNER,ANNANAGAR,4.5,540.0,₹ 350,"Lebanese,Arabian",CHENNAI
THE GRAND SWEETS AND SNACKS - AMIRTHAM RESTAURANT,ANNANAGAR,5.0,300.0,₹ 400,"Sweets,Snacks",CHENNAI
DR BUBBLES,ANNANAGAR,4.0,80.0,₹ 250,"Desserts,Ice Cream",CHENNAI
NUTBERRY,ANNANAGAR,4.5,540.0,₹ 150,"Beverages,Ice Cream",CHENNAI
NEW PATTUKOTTAI KAMATCHI MESS,ANNANAGAR,4.0,80.0,₹ 500,"Biryani,Chettinad",CHENNAI
MCRENNETT,ANNANAGAR,4.5,80.0,₹ 200,Bakery,CHENNAI
TACO BELL,ANNANAGAR,4.5,800.0,₹ 300,Mexican,CHENNAI
ATHO KADAI..,ANNANAGAR,4.5,80.0,₹ 250,"North Indian,South Indian",CHENNAI
UNAVEY MARUNTHU,ANNANAGAR,4.5,540.0,₹ 250,"South Indian,Healthy Food",CHENNAI
STARBUCKS COFFEE,ANNANAGAR,4.5,300.0,₹ 400,"Beverages,Ice Cream",CHENNAI
CAKES BY COCO JAUNT 1728,ANNANAGAR,5.0,30.0,₹ 500,"Bakery,Desserts",CHENNAI
ROYAL SANDWICH,ANNANAGAR,4.5,300.0,₹ 200,Continental,CHENNAI
LAKSHMI FOOD WAVES,ANNANAGAR,4.5,540.0,₹ 300,"Chinese,North Indian",CHENNAI
THE BROOKLYN CREAMERY - HEALTHY ICE CREAM,ANNANAGAR,5.0,300.0,₹ 200,"Healthy Food,Desserts",CHENNAI
TIKTALK CAFE,ANNANAGAR,4.5,80.0,₹ 250,Indian,CHENNAI
BRIYANI DABHA,ANNANAGAR,4.5,540.0,₹ 200,"Biryani,Indian",CHENNAI
BIRIYANI MAHAL,ANNANAGAR,4.5,540.0,₹ 200,Indian,CHENNAI
SKROLL,ANNANAGAR,4.0,30.0,₹ 300,Indian,CHENNAI
THE CASCADE,ANNANAGAR,4.5,300.0,₹ 1200,"Chinese,Thai",CHENNAI
SULTHAN'S,ANNANAGAR,3.5,30.0,₹ 500,"Biryani,Chinese",CHENNAI
CAKE MY DAY,ANNANAGAR,4.5,540.0,₹ 800,"Bakery,Chaat",CHENNAI
PIAZZA PIZZA BY LITTLE ITALY,ANNANAGAR,3.5,30.0,₹ 850,"Pizzas,Salads",CHENNAI
JOAN PIZZERIA,ANNANAGAR,4.5,540.0,₹ 300,"Continental,Pizzas",CHENNAI
BRASSICAS,ANNANAGAR,4.5,540.0,₹ 300,Snacks,CHENNAI
NARSUVAI BIRYANI,ANNANAGAR,4.5,540.0,₹ 275,Biryani,CHENNAI
AMMA CHEYYI CURRY POINT,ANNANAGAR,4.5,300.0,₹ 200,Indian,CHENNAI
LONDON DESSERT CO. ANNA NAGAR,ANNANAGAR,4.5,80.0,₹ 400,"Desserts,Ice Cream",CHENNAI
UDIPI SHANKAR BHAVAN,ANNANAGAR,5.0,800.0,₹ 250,"Indian,South Indian",CHENNAI
BOMBAYSTHAN,ANNANAGAR,5.0,300.0,₹ 310,"Juices,Fast Food",CHENNAI
ROSEWATER,ANNANAGAR,4.5,80.0,₹ 800,"Indian,Chinese",CHENNAI
KN FOOD,ANNANAGAR,4.5,540.0,₹ 200,"South Indian,North Indian",CHENNAI
THE CANE STATION,ANNANAGAR,4.5,800.0,₹ 150,Juices,CHENNAI
MILDA NATURALS,ANNANAGAR,4.5,540.0,₹ 250,Ice Cream,CHENNAI
PULUSU RUCHULU (ANNANAGAR),ANNANAGAR,4.5,3000.0,₹ 300,"Andhra,Biryani",CHENNAI
SENORITAS MEXICAN KITCHEN BY LITTLE ITALY,ANNANAGAR,4.0,30.0,₹ 500,"Mexican,Desserts",CHENNAI
AL KEBABISH,ANNANAGAR,4.0,80.0,₹ 200,"North Indian,South Indian",CHENNAI
TEA TIME,ANNANAGAR,4.5,540.0,₹ 200,Beverages,CHENNAI
CAKEBEE (ANNA NAGAR),ANNANAGAR,5.0,300.0,₹ 300,Bakery,CHENNAI
ISTAH SHAWARMA,ANNANAGAR,4.5,300.0,₹ 250,"Arabian,Lebanese",CHENNAI
LE ROLL FACTORIE,ANNANAGAR,4.5,540.0,₹ 300,"Chinese,North Indian",CHENNAI
MADRAS MOMOS,ANNANAGAR,4.5,540.0,₹ 300,"Chinese,Beverages",CHENNAI
CHAYA & KADI,ANNANAGAR,4.5,30.0,₹ 100,"Indian,Seafood",CHENNAI
FIRANGI BAKE,ANNANAGAR,4.5,30.0,₹ 400,"Italian,Mexican",CHENNAI
SWEET TRUTH - CAKE AND DESSERTS,ANNANAGAR,4.5,300.0,₹ 450,"Ice Cream,Bakery",CHENNAI
DOUBLE ROTI,ANNANAGAR,4.5,300.0,₹ 1000,Continental,CHENNAI
BEHROUZ BIRYANI,ANNANAGAR,4.5,300.0,₹ 500,"Biryani,Mughlai",CHENNAI
DAILY TREAT,ANNANAGAR,4.5,540.0,₹ 200,"American,Juices",CHENNAI
OVEN STORY PIZZA,ANNANAGAR,4.5,300.0,₹ 400,"Pizzas,Italian",CHENNAI
GINGER MINT,ANNANAGAR,4.5,540.0,₹ 100,"Beverages,Snacks",CHENNAI
NEW SUN FAST FOOD,ANNANAGAR,4.5,540.0,₹ 300,"Indian,Chinese",CHENNAI
THE MAMA SHOP,ANNANAGAR,4.0,80.0,₹ 400,"South Indian,Biryani",CHENNAI
GREEN CYCLONE,ANNANAGAR,4.0,30.0,₹ 300,"North Indian,Healthy Food",CHENNAI
MIDNIGHT EAT,ANNANAGAR,4.0,3000.0,₹ 200,"North Indian,Chinese",CHENNAI
TASTY BOWLS AND SHAKES,ANNANAGAR,4.0,300.0,₹ 300,"Italian,Indian",CHENNAI
SUGAR BRUSH,ANNANAGAR,4.5,30.0,₹ 200,"Desserts,Snacks",CHENNAI
CHILL AND SMILEE,ANNANAGAR,4.5,540.0,₹ 150,"North Indian,Desserts",CHENNAI
THE ICECREAM ZONE,ANNANAGAR,4.5,540.0,₹ 300,"Ice Cream,Desserts",CHENNAI
BOWLSS OF BLISS,ANNANAGAR,4.5,540.0,₹ 150,Ice Cream,CHENNAI
SHAACK,ANNANAGAR,4.5,300.0,₹ 799,"Asian,Continental",CHENNAI
WRITER'S EXPRESS,ANNANAGAR,4.0,300.0,₹ 400,European,CHENNAI
FAASOS - WRAPS & ROLLS,ANNANAGAR,4.5,300.0,₹ 200,"Fast Food,Snacks",CHENNAI
CREAMS & BITES,ANNANAGAR,4.5,540.0,₹ 150,Ice Cream,CHENNAI
MADRASWALA,ANNANAGAR,4.5,540.0,₹ 300,"North Indian,Arabian",CHENNAI
CHETTANTECAFE,ANNANAGAR,4.5,540.0,₹ 400,"South Indian,Chinese",CHENNAI
CHENNAI TIFFEN CENTRE,ANNANAGAR,4.5,540.0,₹ 200,"Chinese,Biryani",CHENNAI
CHENNAI RAWTHER,ANNANAGAR,4.5,300.0,₹ 300,"Biryani,South Indian",CHENNAI
TASTE OF ITALY,ANNANAGAR,4.5,30.0,₹ 300,Italian-American,CHENNAI
KUMARAKOM,ANNANAGAR,4.5,3000.0,₹ 450,"North Indian,Chinese",CHENNAI
SHAWARMA POINT (BBQ MECHANIC),ANNANAGAR,4.5,540.0,₹ 300,"Arabian,Lebanese",CHENNAI
CHANDRU'S CAFE,ANNANAGAR,4.5,540.0,₹ 200,"Beverages,Italian-American",CHENNAI
KELVIN SCALE,ANNANAGAR,4.5,540.0,₹ 200,Ice Cream,CHENNAI
SHAWARMA SHED,ANNANAGAR,4.5,540.0,₹ 300,Indian,CHENNAI
FB CAKES,ANNANAGAR,4.5,300.0,₹ 400,Desserts,CHENNAI
NELLAI KARUPATTI COFFEE,ANNANAGAR,4.5,540.0,₹ 250,"Beverages,Ice Cream",CHENNAI
LITTLE KERALA,ANNANAGAR,4.5,540.0,₹ 300,"Bakery,Desserts",CHENNAI
TOMMY S KITCHEN,ANNANAGAR,4.5,540.0,₹ 500,"Pastas,Fast Food",CHENNAI
PARAMBRIYM,ANNANAGAR,4.5,80.0,₹ 600,"Biryani,South Indian",CHENNAI
CREAM EN CREAMY,CHROMPET,4.5,80.0,₹ 150,"Bakery,Ice Cream",CHENNAI
HOTEL AMBI  ANNIYAN,CHROMPET,4.0,376.0,₹ 280,Indian,CHENNAI
SWEET TRUTH - CAKE AND DESSERTS,CHROMPET,4.5,300.0,₹ 450,"Ice Cream,Bakery",CHENNAI
FIRANGI BAKE,CHROMPET,4.5,80.0,₹ 400,"Italian,Mexican",CHENNAI
NAMMA VEEDU VASANTA BHAVAN,CHROMPET,4.5,3000.0,₹ 300,"North Indian,South Indian",CHENNAI
FAASOS - WRAPS & ROLLS,CHROMPET,4.5,800.0,₹ 200,"Fast Food,Snacks",CHENNAI
SHAWARMA PSYCHO'S,CHROMPET,4.0,376.0,₹ 150,"Arabian,Chinese",CHENNAI
OVEN STORY PIZZA,CHROMPET,4.0,300.0,₹ 400,Pizzas,CHENNAI
BEHROUZ BIRYANI,CHROMPET,4.0,300.0,₹ 500,"Biryani,Mughlai",CHENNAI
CAKE WAVES,CHROMPET,5.0,30.0,₹ 300,"Bakery,Desserts",CHENNAI
BIGBITES,CHROMPET,4.0,376.0,₹ 400,Fast Food,CHENNAI
UNAVE AMIRTHAM,CHROMPET,4.0,376.0,₹ 100,"Beverages,Juices",CHENNAI
THE BIRYANI LIFE,CHROMPET,3.0,80.0,₹ 250,"Biryani,Hyderabadi",CHENNAI
ISHWARYA MESS,CHROMPET,4.0,376.0,₹ 200,"South Indian,Biryani",CHENNAI
THE GOOD BOWL,CHROMPET,4.0,300.0,₹ 400,"North Indian,Biryani",CHENNAI
BREAK TIME,CHROMPET,4.0,376.0,₹ 200,"Italian-American,Chinese",CHENNAI
PURE VEG MEALS BY LUNCHBOX,CHROMPET,4.0,30.0,₹ 200,"North Indian,Desserts",CHENNAI
VENKATESHWARA CAFE,CHROMPET,4.0,376.0,₹ 100,"South Indian,Beverages",CHENNAI
LUNCHBOX - MEALS AND THALIS,CHROMPET,4.5,300.0,₹ 200,"North Indian,Chinese",CHENNAI
MADURAI SRI MUNIYANDI VILAS,CHROMPET,4.0,376.0,₹ 200,"Biryani,South Indian",CHENNAI
FLAVOURS CAFE,CHROMPET,4.0,376.0,₹ 100,"Fast Food,Beverages",CHENNAI
KING OF WINGS,CHROMPET,4.5,300.0,₹ 200,"Chinese,Fast Food",CHENNAI
HALAL KITCHEN,CHROMPET,4.0,376.0,₹ 250,Chinese,CHENNAI
MOMO WORLD,CHROMPET,4.0,376.0,₹ 200,"Pizzas,Snacks",CHENNAI
ANNAPOORANI KITCHEN,CHROMPET,4.0,376.0,₹ 150,South Indian,CHENNAI
THENNATU KAREE KUZHAMBU KADAI,CHROMPET,4.0,80.0,₹ 300,"South Indian,Seafood",CHENNAI
ZAITOON,CHROMPET,4.5,3000.0,₹ 300,"Arabian,Biryani",CHENNAI
SPARKY KITCHEN,CHROMPET,4.0,376.0,₹ 200,"Chinese,North Indian",CHENNAI
COOL CANDY CAFE,CHROMPET,4.0,376.0,₹ 350,Italian,CHENNAI
JUICE PARK,CHROMPET,4.0,376.0,₹ 300,"Juices,Beverages",CHENNAI
HAVMOR ICE CREAM,CHROMPET,4.0,376.0,₹ 200,"Ice Cream,Beverages",CHENNAI
RIYA PROTEINS,CHROMPET,4.0,376.0,₹ 200,Beverages,CHENNAI
MEAT AND EAT,CHROMPET,4.0,300.0,₹ 300,Fast Food,CHENNAI
BUHARI HOTEL - CHROMPET,CHROMPET,4.0,800.0,₹ 400,"Indian,South Indian",CHENNAI
JPR GRILLED STEAK HOUSE,CHROMPET,4.0,376.0,₹ 300,"Burgers,Fast Food",CHENNAI
BURGER XPRESS,CHROMPET,4.0,376.0,₹ 300,"Burgers,Fast Food",CHENNAI
J2S HOT AND COOL,CHROMPET,4.0,376.0,₹ 200,"Juices,Chinese",CHENNAI
FIVE STAR CHICKEN,CHROMPET,4.0,300.0,₹ 200,Fast Food,CHENNAI
GRAMATHU MUN VAASAN,CHROMPET,3.0,30.0,₹ 250,Indian,CHENNAI
SWEET TOOTH,CHROMPET,4.0,376.0,₹ 300,"Desserts,Bakery",CHENNAI
CLASSIC FOODS,CHROMPET,4.0,376.0,₹ 150,South Indian,CHENNAI
ROYAL KINGS SANDWICH,CHROMPET,4.0,376.0,₹ 200,"Continental,Fast Food",CHENNAI
NEW KURINJI,CHROMPET,4.0,80.0,₹ 300,"Biryani,Chettinad",CHENNAI
EXPRESS BY AB'S,CHROMPET,3.5,80.0,₹ 400,"Biryani,North Indian",CHENNAI
HOT CHIPS,CHROMPET,4.5,800.0,₹ 200,"South Indian,Indian",CHENNAI
MADURAI FAMOUS JIGARTHANDA,CHROMPET,4.0,376.0,₹ 300,"Desserts,Beverages",CHENNAI
MUGHAL BIRIYANI,CHROMPET,4.0,800.0,₹ 400,"Chinese,Arabian",CHENNAI
JALLIKATTU BIRIYANI,CHROMPET,4.0,376.0,₹ 400,Biryani,CHENNAI
DIVINE CACAO,CHROMPET,4.0,376.0,₹ 200,"Bakery,Continental",CHENNAI
SS SHAWARMA CORNER,CHROMPET,4.0,376.0,₹ 300,"Arabian,Barbecue",CHENNAI
LASSI BLAST,CHROMPET,4.0,80.0,₹ 150,"Beverages,Desserts",CHENNAI
CHETTINESE,CHROMPET,3.5,300.0,₹ 400,"Chinese,Chettinad",CHENNAI
THE ROYAL JUICES AND SNACKS,CHROMPET,4.5,30.0,₹ 200,"Fast Food,Juices",CHENNAI
BILAL BIRIYANI,CHROMPET,4.5,30.0,₹ 200,"Biryani,Chinese",CHENNAI
AL -IBRAHIM,CHROMPET,4.0,376.0,₹ 300,"South Indian,Biryani",CHENNAI
KAAYA KARPAM,CHROMPET,4.0,376.0,₹ 300,Beverages,CHENNAI
BIRYANI TRIP,CHROMPET,4.0,376.0,₹ 350,Biryani,CHENNAI
KWALITY WALLS FROZEN DESSERT AND ICE CREAM SHOP,CHROMPET,5.0,300.0,₹ 300,Ice Cream,CHENNAI
THE BETTER BITE,CHROMPET,4.0,376.0,₹ 300,"Ice Cream,Continental",CHENNAI
VINMATHI FISH MEALS,CHROMPET,4.0,30.0,₹ 175,"Seafood,South Indian",CHENNAI
DELICACY,CHROMPET,4.0,30.0,₹ 225,"Italian,Desserts",CHENNAI
PRANAVH HOME KITCHEN,CHROMPET,4.0,376.0,₹ 2,"South Indian,Juices",CHENNAI
MASHA ALLAH FAST FOOD,CHROMPET,4.0,376.0,₹ 250,"Biryani,Chinese",CHENNAI
ARAB SHAWARMA,CHROMPET,4.0,376.0,₹ 200,"Arabian,Fast Food",CHENNAI
CHAWARMA CHOP,CHROMPET,4.0,376.0,₹ 300,Indian,CHENNAI
KHALIDS BIRIYANI,CHROMPET,4.5,3000.0,₹ 350,Biryani,CHENNAI
DOSA PLAZA,CHROMPET,4.5,800.0,₹ 300,"South Indian,Street Food",CHENNAI
NICKY S CAFE & FINE PASTRIES,CHROMPET,4.0,376.0,₹ 210,"Beverages,Fast Food",CHENNAI
ELITE JUICE BAR,CHROMPET,4.0,376.0,₹ 200,"Beverages,Juices",CHENNAI
HAJIYAAR BIRIYANI,CHROMPET,4.0,300.0,₹ 300,Biryani,CHENNAI
KARAIKUDI GANAPATHI MESS,CHROMPET,4.0,30.0,₹ 200,"Biryani,South Indian",CHENNAI
HOTEL VIRUTHUNAGAR RESTAURANT,CHROMPET,4.0,376.0,₹ 250,"Indian,South Indian",CHENNAI
GO CAKES,CHROMPET,4.0,376.0,₹ 350,Bakery,CHENNAI
HUNGER SPOT,CHROMPET,4.0,30.0,₹ 300,"Biryani,Chinese",CHENNAI
HAJARA ENTERPRISES,CHROMPET,4.0,376.0,₹ 350,Biryani,CHENNAI
APURVA SWEETS & BAKERY,CHROMPET,4.0,376.0,₹ 1000,Sweets,CHENNAI
NAKSHATRA WAVES THE FAMILY RESTAURANT,CHROMPET,4.0,376.0,₹ 300,"Chinese,Indian",CHENNAI
LOIEE'S VEG RESTAURANT,CHROMPET,4.5,300.0,₹ 250,North Indian,CHENNAI
HAMEED MALAYSIAN PAROTTA,CHROMPET,4.5,300.0,₹ 200,"North Indian,South Indian",CHENNAI
ZWARMA CKS FOODS,CHROMPET,4.0,376.0,₹ 200,"Lebanese,Snacks",CHENNAI
SHREE BHAVAN,CHROMPET,3.5,30.0,₹ 250,"Chinese,South Indian",CHENNAI
CHAI PATTINAM,CHROMPET,4.0,376.0,₹ 150,"Beverages,Snacks",CHENNAI
AAZHI SEAFOOD MESS,CHROMPET,4.0,800.0,₹ 400,"Chettinad,Seafood",CHENNAI
YAA MOHAIDEEN BIRYANI (OLD SHOP),CHROMPET,4.5,3000.0,₹ 600,Biryani,CHENNAI
PUBG BURGER,CHROMPET,3.5,80.0,₹ 200,"Pizzas,Snacks",CHENNAI
EVIN ANDREW SNACKS,CHROMPET,4.0,376.0,₹ 200,Fast Food,CHENNAI
ORANGE WOK,CHROMPET,4.5,300.0,₹ 500,Chinese,CHENNAI
BURMESE KITCHEN,CHROMPET,4.0,376.0,₹ 200,Indian,CHENNAI
MUKKANI,CHROMPET,4.0,376.0,₹ 200,Indian,CHENNAI
ARABISTAAN,CHROMPET,4.0,300.0,₹ 350,"North Indian,Chinese",CHENNAI
TWO STROKE,CHROMPET,4.0,376.0,₹ 250,"Chinese,Indian",CHENNAI
PIZZA HUT,CHROMPET,4.5,300.0,₹ 350,Pizzas,CHENNAI
FLIPPED BY CASSANDRA,CHROMPET,4.0,80.0,₹ 200,Desserts,CHENNAI
THE SHAKE STATION,CHROMPET,4.0,376.0,₹ 200,"Beverages,Juices",CHENNAI
PERIYASAMY FAMILY RESTAURANT,CHROMPET,3.5,30.0,₹ 300,"Indian,Chinese",CHENNAI
AB S-ABSOLUTE BARBECUES,CHROMPET,3.0,30.0,₹ 400,"North Indian,Mughlai",CHENNAI
CHAI KINGS,CHROMPET,4.5,300.0,₹ 150,"Bakery,Beverages",CHENNAI
DOSA SEASONS,CHROMPET,4.0,376.0,₹ 140,South Indian,CHENNAI
APSARA CAFE,CHROMPET,4.0,376.0,₹ 5,"American,Beverages",CHENNAI
THE MOON TAKEAWAY RESTAURANT,CHROMPET,4.0,376.0,₹ 250,"Chinese,Arabian",CHENNAI
SNACK HOUSE,CHROMPET,4.0,376.0,₹ 280,Andhra,CHENNAI
SUKHII BHAVA,CHROMPET,4.0,376.0,₹ 200,"North Indian,South Indian",CHENNAI
"SHERO HOME - SAMBAR, PORIYAL & RASAM",CHROMPET,4.0,376.0,₹ 350,"South Indian,Healthy Food",CHENNAI
BITE ME BURGER,CHROMPET,4.0,376.0,₹ 300,"American,Fast Food",CHENNAI
SANDWICH O'MANIA,CHROMPET,4.0,80.0,₹ 150,"Fast Food,Combo",CHENNAI
GRAMEEN KULFI,CHROMPET,4.5,80.0,₹ 120,"Ice Cream,Desserts",CHENNAI
NIC NATURAL ICE CREAMS,CHROMPET,4.5,300.0,₹ 120,"Ice Cream,Desserts",CHENNAI
HEMA'S KITCHEN,CHROMPET,4.0,376.0,₹ 200,"South Indian,Chinese",CHENNAI
OVO AND LATTE,CHROMPET,4.0,30.0,₹ 150,"Bakery,Desserts",CHENNAI
EYARKAI AMUTHAM,CHROMPET,4.0,376.0,₹ 50,Indian,CHENNAI
SREE GUPTA BHAVAN,CHROMPET,5.0,300.0,₹ 300,"North Indian,Sweets",CHENNAI
PASIKUDHA HOTEL,CHROMPET,4.0,376.0,₹ 200,South Indian,CHENNAI
LLOYD'S KITCHEN,CHROMPET,4.0,376.0,₹ 300,"Indian,Chinese",CHENNAI
CK'S BAKERY,CHROMPET,4.0,376.0,₹ 250,"Bakery,Snacks",CHENNAI
YA-TAJ THE HANG OUT,CHROMPET,4.0,376.0,₹ 300,"Chaat,Snacks",CHENNAI
MARGARITA S KITCHEN,CHROMPET,4.0,376.0,₹ 200,"Chinese,Biryani",CHENNAI
THATUKADAI BIRIYANI,CHROMPET,4.0,376.0,₹ 260,"Biryani,Indian",CHENNAI
BISMILLA PAKKODA CENTRE,CHROMPET,4.0,376.0,₹ 150,Snacks,CHENNAI
LOVEBYTES,CHROMPET,4.0,376.0,₹ 200,"Beverages,Snacks",CHENNAI
PARATHA ENVY,CHROMPET,4.0,376.0,₹ 280,North Indian,CHENNAI
