name,city,rating,rating_count,cost,main_city,cuisine
BIRYANI HOUSE,KESTOPUR,3.5,30,250,KOLKATA,BIRYANI
CHATAKK MATAKK,KESTOPUR,4.0,359,500,KOLKATA,INDIAN
BHUKKA SHER,KESTOPUR,4.0,359,250,KOLKATA,BENGALI
CAKE PALACE,KESTOPUR,4.0,359,350,KOLKATA,BAKERY
BANGALIYNA,KESTOPUR,3.5,800,200,KOLKATA,NORTH INDIAN
ALPANA S KITCHEN,KESTOPUR,4.0,359,200,KOLKATA,BIRYANI
KITCHEN KING,KESTOPUR,4.0,300,300,KOLKATA,CHINESE
KOLKATA HAJI BIRYANI HOUSE,KESTOPUR,4.5,30,150,KOLKATA,MUGHLAI
THE BIRYANI GUYS,KESTOPUR,3.5,30,200,KOLKATA,BIRYANI
TANDOORI PITARA,KESTOPUR,4.0,30,400,KOLKATA,INDIAN
ANNA'S CAFE,KESTOPUR,4.0,359,200,KOLKATA,FAST FOOD
HOT SPICY,KESTOPUR,4.0,359,150,KOLKATA,INDIAN
IFIT,KESTOPUR,3.5,300,300,KOLKATA,CHINESE
DOMINO'S PIZZA,KESTOPUR,4.5,300,400,KOLKATA,PIZZAS
HII FOODIES,KESTOPUR,4.0,359,250,KOLKATA,CHINESE
HUNGERPANGS,KESTOPUR,4.5,300,200,KOLKATA,AMERICAN
CHEF SPECIAL,KESTOPUR,4.0,359,300,KOLKATA,CHINESE
NIGHTS CAFE,KESTOPUR,4.0,359,200,KOLKATA,CHINESE
KUTUR KITCHEN,KESTOPUR,4.0,359,280,KOLKATA,INDIAN
98 FRIED	KITCHEN,KESTOPUR,4.0,359,200,KOLKATA,CHINESE
THE SPECIAL BITE,KESTOPUR,4.5,30,299,KOLKATA,CHINESE
YOUR FOOD COOK,KESTOPUR,4.0,359,120,KOLKATA,SNACKS
KIFO - FOOD'S BY KILO,KESTOPUR,4.0,359,200,KOLKATA,INDIAN
HUNGER BITES,KESTOPUR,4.0,800,300,KOLKATA,CHINESE
"BITE ""N"" TASTE",KESTOPUR,4.0,359,200,KOLKATA,INDIAN
NIGHT SAVIOUR,KESTOPUR,4.0,359,250,KOLKATA,CONTINENTAL
FOODIIE,KESTOPUR,4.0,359,250,KOLKATA,INDIAN
NEW ARSALAN BIRYANI HOUSE,KESTOPUR,3.5,300,300,KOLKATA,BIRYANI
PIZZA HAT,KESTOPUR,4.0,359,250,KOLKATA,PIZZAS
THE SPICY CORNER (HII HUNGER),KESTOPUR,4.0,359,200,KOLKATA,CHINESE
WOW! MOMO,KESTOPUR,4.5,3000,300,KOLKATA,TIBETAN
SWADER BAHAR,KESTOPUR,4.0,359,300,KOLKATA,SNACKS
OYE PIZZA,KESTOPUR,4.0,359,200,KOLKATA,INDIAN
KHALO,KESTOPUR,4.0,359,100,KOLKATA,SOUTH INDIAN
FOOD PICASSO,KESTOPUR,4.0,80,300,KOLKATA,AMERICAN
SWADISTAN BY SWAD,KESTOPUR,4.0,300,350,KOLKATA,INDIAN
CHAI-ING CAFE,KESTOPUR,4.0,359,300,KOLKATA,BENGALI
THE SPICY CORNER (PETUK KITCHEN),KESTOPUR,4.0,359,200,KOLKATA,INDIAN
GANGURAM,KESTOPUR,4.5,800,100,KOLKATA,SWEETS
KWALITY WALLS FROZEN DESSERT AND ICE CREAM SHOP,KESTOPUR,4.5,30,300,KOLKATA,ICE CREAM
OHH DELICIOUS,KESTOPUR,4.0,359,400,KOLKATA,INDIAN
ROYAL HOTEL AND RESTAURANT,KESTOPUR,4.0,359,400,KOLKATA,CHINESE
TANDOOR VILLAGE,KESTOPUR,4.0,359,200,KOLKATA,BIRYANI
THE CLOUD EXPRESS,KESTOPUR,4.0,359,300,KOLKATA,INDIAN
FOOD FACTORY,KESTOPUR,4.0,359,200,KOLKATA,INDIAN
YUMMY ZONE,KESTOPUR,4.0,30,250,KOLKATA,SNACKS
HUNGUR SAVIOUR,KESTOPUR,4.0,359,250,KOLKATA,THALIS
HUNGRY KYA,KESTOPUR,4.0,359,300,KOLKATA,NORTH INDIAN
GOGRAS,KESTOPUR,4.0,359,200,KOLKATA,COMBO
CHA-KHOR,KESTOPUR,4.0,359,300,KOLKATA,SNACKS
BENGALI BHURI VOJ,KESTOPUR,4.0,359,250,KOLKATA,NORTH INDIAN
CRAZY 4 CAKES,KESTOPUR,4.0,300,200,KOLKATA,BAKERY
KREAMZ,KESTOPUR,4.0,359,300,KOLKATA,BAKERY
DESI CHINESE,KESTOPUR,4.5,300,350,KOLKATA,CHINESE
CAFE FOOD TERRITORY,KESTOPUR,4.0,359,350,KOLKATA,PIZZAS
JHARNA FOOD POINT,KESTOPUR,4.0,359,300,KOLKATA,INDIAN
FORK AND DOUGH,KESTOPUR,4.0,359,400,KOLKATA,ITALIAN
THE PIZZA ARENA,KESTOPUR,4.0,359,400,KOLKATA,PIZZAS
UB'S KITCHEN,KESTOPUR,4.0,359,200,KOLKATA,INDIAN
TRIPTI BHOJNALAYA,KESTOPUR,4.0,800,250,KOLKATA,INDIAN
BANGALIANA,KESTOPUR,3.5,30,200,KOLKATA,INDIAN
THE BENGALI KITCHEN,KESTOPUR,4.0,359,250,KOLKATA,BENGALI
MAGGI ADDA,KESTOPUR,4.0,359,250,KOLKATA,SNACKS
NIGHT CAFE,KESTOPUR,4.0,359,250,KOLKATA,NORTH INDIAN
FOOD'S POINT,KESTOPUR,4.0,359,250,KOLKATA,NORTH INDIAN
HEAVENS KITCHEN,KESTOPUR,4.0,359,300,KOLKATA,INDIAN
ZAAREEN,KESTOPUR,4.0,300,550,KOLKATA,MUGHLAI
CREETOR KITCHEN,KESTOPUR,4.0,300,300,KOLKATA,INDIAN
BOWL MEIN,KESTOPUR,4.5,800,200,KOLKATA,BIRYANI
RK APPAYAN,KESTOPUR,4.0,359,200,KOLKATA,CHINESE
"CHACCHA JAAN-BIRYANI, KEBABS & CURRIES",KESTOPUR,4.0,300,400,KOLKATA,BIRYANI
FLAVOR DE GOA,KESTOPUR,4.5,30,199,KOLKATA,GOAN
DADA BHAI BHOJHANALAYA,KESTOPUR,4.0,359,200,KOLKATA,BIRYANI
SRI GURU FOOD HUB,KESTOPUR,4.0,359,150,KOLKATA,FAST FOOD
BALLE BALLE,KESTOPUR,4.0,359,250,KOLKATA,INDIAN
AHARE,KESTOPUR,4.0,80,100,KOLKATA,INDIAN
MOMOS KING,KESTOPUR,4.0,359,150,KOLKATA,CHINESE
TWIN BOWLS,KESTOPUR,4.0,359,200,KOLKATA,INDIAN
PASTA STREET,KESTOPUR,4.0,359,300,KOLKATA,PIZZAS
THE FOODIEEZ,KESTOPUR,4.0,359,300,KOLKATA,INDIAN
BAWARCHI EXPRESS,KESTOPUR,4.0,359,200,KOLKATA,NORTH INDIAN
MOMS MAGIC,KESTOPUR,4.0,359,500,KOLKATA,BAKERY
TARA MAJESTIC,KESTOPUR,4.0,359,250,KOLKATA,CHINESE
DADAR KIRTI,KESTOPUR,4.0,359,300,KOLKATA,BENGALI
CHEESY BLAST,KESTOPUR,4.0,359,250,KOLKATA,FAST FOOD
MALATIR HESEL,KESTOPUR,3.0,30,300,KOLKATA,CHINESE
BALLE BALLLE,KESTOPUR,4.0,359,200,KOLKATA,SNACKS
URBAN FOODIES,KESTOPUR,4.0,359,200,KOLKATA,SNACKS
AMAR SPECIAL BERIYANI,KESTOPUR,4.0,359,250,KOLKATA,BIRYANI
SWAPNER RANNAGHAR,KIDDERPORE,4.5,148,200,KOLKATA,SNACKS
BASKIN ROBBINS,KIDDERPORE,4.5,148,250,KOLKATA,DESSERTS
ZARA FAST FOOD,KIDDERPORE,4.5,148,200,KOLKATA,CHINESE
SWEET TRUTH - CAKE AND DESSERTS,KIDDERPORE,4.5,30,450,KOLKATA,BAKERY
WOW! MOMO,KIDDERPORE,4.5,300,300,KOLKATA,TIBETAN
THE GOOD BOWL,KIDDERPORE,4.5,80,400,KOLKATA,NORTH INDIAN
THE BIRYANI LIFE,KIDDERPORE,4.5,148,250,KOLKATA,BIRYANI
LUNCHBOX - MEALS AND THALIS,KIDDERPORE,4.5,80,200,KOLKATA,NORTH INDIAN
TFC FOOD PANDA,KIDDERPORE,4.0,300,100,KOLKATA,CHINESE
HEEN RESTAURANT,KIDDERPORE,4.5,148,350,KOLKATA,NORTH INDIAN
OVEN STORY PIZZA,KIDDERPORE,4.0,300,400,KOLKATA,PIZZAS
21 STREET,KIDDERPORE,4.5,148,250,KOLKATA,CONTINENTAL
LA JAWAB,KIDDERPORE,4.5,148,250,KOLKATA,NORTH INDIAN
NEW ARSALAAN'S KITCHEN,KIDDERPORE,4.5,148,100,KOLKATA,INDIAN
CREAM & FUDGE,KIDDERPORE,4.5,148,139,KOLKATA,ICE CREAM
BHIKHARAM CHANDMAL,KIDDERPORE,5.0,30,400,KOLKATA,SNACKS
DOIWALA,KIDDERPORE,4.5,148,150,KOLKATA,SWEETS
SONAMATI RESTAURANT,KIDDERPORE,4.5,30,300,KOLKATA,CHINESE
AUNTYS KITCHEN,KIDDERPORE,4.5,148,200,KOLKATA,INDIAN
KREAMZ,KIDDERPORE,4.5,148,200,KOLKATA,BAKERY
NATURAL ICE CREAM,KIDDERPORE,5.0,30,150,KOLKATA,ICE CREAM
INDIAN PLATE,KIDDERPORE,4.5,148,300,KOLKATA,FAST FOOD
MOMOYAAN RESTAURANT,KIDDERPORE,4.5,148,200,KOLKATA,CHINESE
FAASOS' SIGNATURE WRAPS & ROLLS,KIDDERPORE,4.5,148,350,KOLKATA,SNACKS
MR TOAST,KIDDERPORE,4.5,148,150,KOLKATA,FAST FOOD
GOURMET ICE CREAM CAKES BY BASKIN ROBBINS,KIDDERPORE,4.5,148,200,KOLKATA,DESSERTS
FAASOS - WRAPS & ROLLS,KIDDERPORE,4.5,300,200,KOLKATA,FAST FOOD
THE BAWARCHI RESTAURANT,SALT LAKE,4.5,351,300,KOLKATA,NORTH INDIAN
SIP N LICK,SALT LAKE,4.5,351,200,KOLKATA,SNACKS
HANGRY BABA,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
GALOUTI,SALT LAKE,4.0,300,350,KOLKATA,AWADHI
K HAJI BIRYANI,SALT LAKE,3.5,30,250,KOLKATA,BEVERAGES
7 DAYS,SALT LAKE,4.5,351,500,KOLKATA,INDIAN
CHOWRASIA CHAATS,SALT LAKE,4.0,800,150,KOLKATA,STREET FOOD
KWALITY WALLS FROZEN DESSERT AND ICE CREAM SHOP,SALT LAKE,5.0,80,200,KOLKATA,DESSERTS
BIA BRISHTI,SALT LAKE,4.5,351,200,KOLKATA,CHINESE
SNACKS GALI,SALT LAKE,4.5,351,250,KOLKATA,FAST FOOD
DESSERT CLUB,SALT LAKE,4.5,351,300,KOLKATA,BAKERY
BIGGIES BURGER,SALT LAKE,4.0,300,300,KOLKATA,AMERICAN
LE COFFEE CREME,SALT LAKE,4.5,30,600,KOLKATA,COMBO
FAITHU'S EATERY,SALT LAKE,4.5,351,100,KOLKATA,BIRYANI
WAFFLE SQUARE EXPRESS,SALT LAKE,3.0,30,200,KOLKATA,DESSERTS
WOK YU,SALT LAKE,4.0,300,600,KOLKATA,CHINESE
CHICKEN SINGH,SALT LAKE,4.5,351,300,KOLKATA,INDIAN
YUMMY SNACKS,SALT LAKE,4.5,351,200,KOLKATA,SNACKS
WORLD OF ICECREAM,SALT LAKE,4.5,351,200,KOLKATA,ICE CREAM
ABSABSOLUTE BARBECUES,SALT LAKE,4.0,300,400,KOLKATA,NORTH INDIAN
CHAK LE DHABA,SALT LAKE,4.5,351,300,KOLKATA,INDIAN
LUNCHBOX - MEALS AND THALIS,SALT LAKE,4.5,300,200,KOLKATA,NORTH INDIAN
THE BIRYANI LIFE,SALT LAKE,4.5,30,250,KOLKATA,BIRYANI
KEVENTERS ICE CREAM,SALT LAKE,4.5,30,300,KOLKATA,ICE CREAM
KEVENTERS - MILKSHAKES AND DESSERTS,SALT LAKE,4.5,80,300,KOLKATA,BEVERAGES
BEANS AND ROOTS,SALT LAKE,4.5,351,600,KOLKATA,CHINESE
THE YELLOW STRAW,SALT LAKE,4.5,800,200,KOLKATA,JUICES
OUDH 1590 SALT LAKE,SALT LAKE,4.5,800,1000,KOLKATA,BIRYANI
HUMPTY DUMPLINGS,SALT LAKE,4.0,80,600,KOLKATA,CHINESE
CLUB FENICIA,SALT LAKE,4.5,351,2000,KOLKATA,INDIAN
HAPPINESS STATION,SALT LAKE,4.5,351,200,KOLKATA,ICE CREAM
SRIVIDYA`S KITCHEN,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
THALIYANA - THE THALI STOP!,SALT LAKE,4.5,351,150,KOLKATA,NORTH INDIAN
CHAI SUTTA BAR,SALT LAKE,4.5,351,300,KOLKATA,BEVERAGES
FLAMBE - HOTEL THE SOJOURN,SALT LAKE,4.5,351,800,KOLKATA,INDIAN
THE ITALIAN KITCHEN,SALT LAKE,4.5,351,150,KOLKATA,ITALIAN
BIRYANI Q&Q,SALT LAKE,4.5,351,300,KOLKATA,INDIAN
EDABBA,SALT LAKE,4.5,3000,200,KOLKATA,NORTH INDIAN
NOIR,SALT LAKE,4.5,351,800,KOLKATA,CHINESE
GARDEN CAFE,SALT LAKE,4.0,30,300,KOLKATA,SOUTH INDIAN
BULUS KITCHEN,SALT LAKE,4.5,351,500,KOLKATA,INDIAN
SHER-E-PUNJAB FOOD COURT,SALT LAKE,4.5,351,300,KOLKATA,INDIAN
AMIR'S FAST FOOD CENTRE,SALT LAKE,4.5,351,400,KOLKATA,CHINESE
THAI MEE BY DON GIOVANNI'S,SALT LAKE,4.5,351,900,KOLKATA,THAI
CAFE DARSHANI,SALT LAKE,5.0,30,280,KOLKATA,SOUTH INDIAN
BHURIBHOJ E BANGALI@KOLKATA,SALT LAKE,4.5,351,200,KOLKATA,BENGALI
APJ CLUB SUGAR AND SPICE,SALT LAKE,4.5,351,300,KOLKATA,BAKERY
TRUFFLATES - HOMEMADE GOODNESS,SALT LAKE,4.5,80,250,KOLKATA,CAFE
RABRIBHOG,SALT LAKE,4.5,351,200,KOLKATA,DESSERTS
DAY NIGHT KITCHEN,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
KRAZY 4 CHOCOLATES,SALT LAKE,4.5,30,300,KOLKATA,DESSERTS
RIDHI SIDHI,SALT LAKE,4.0,300,350,KOLKATA,SOUTH INDIAN
NABANNA,SALT LAKE,4.5,30,250,KOLKATA,BENGALI
KUHELI RANNAGHAR,SALT LAKE,4.5,300,200,KOLKATA,INDIAN
CHOWMAN-SALT LAKE,SALT LAKE,4.5,3000,700,KOLKATA,CHINESE
POCKETMEAL99,SALT LAKE,4.5,3000,200,KOLKATA,BIRYANI
APU'S KITCHEN PHOOL BAGAN,SALT LAKE,4.5,800,300,KOLKATA,INDIAN
SUPPER ME,SALT LAKE,4.5,300,350,KOLKATA,CONTINENTAL
AWESOME,SALT LAKE,4.5,30,600,KOLKATA,CHINESE
NEW SILVER CHIMNEY,SALT LAKE,4.5,351,700,KOLKATA,CHINESE
FALOODAH BY PURPLE FOODS,SALT LAKE,4.5,351,200,KOLKATA,DESSERTS
COFFEE WORLD,SALT LAKE,4.5,351,300,KOLKATA,BEVERAGES
PAANCHPHORON,SALT LAKE,4.5,351,250,KOLKATA,NORTH INDIAN
MRS. BAKER,SALT LAKE,4.5,351,200,KOLKATA,BAKERY
BHIKHARAM CHANDMAL - PHOOLBAGAN,SALT LAKE,4.5,300,450,KOLKATA,SNACKS
SUPERSTAR HAJI BIRYANI,SALT LAKE,4.0,30,300,KOLKATA,BIRYANI
FUSION FOOD,SALT LAKE,4.5,351,200,KOLKATA,NORTH INDIAN
6 BALLYGUNGE PLACE THALI,SALT LAKE,4.5,300,1000,KOLKATA,BENGALI
LORD OF THE FRIES,SALT LAKE,4.5,351,250,KOLKATA,SNACKS
RADHUNI,SALT LAKE,4.5,351,300,KOLKATA,BENGALI
BIRYANI ADDA,SALT LAKE,4.5,351,700,KOLKATA,BIRYANI
QFC - QUALITY FRIED CHICKEN,SALT LAKE,4.5,80,300,KOLKATA,INDIAN
BIRYANI POINT,SALT LAKE,4.5,351,700,KOLKATA,BIRYANI
GOOD LUCK BIRYANI HOUSE,SALT LAKE,4.5,351,150,KOLKATA,BIRYANI
GOPAL CHEF,SALT LAKE,4.5,351,700,KOLKATA,CHINESE
MRS. MAGPIE,SALT LAKE,4.5,300,500,KOLKATA,BAKERY
MONDAL CORN STALL,SALT LAKE,4.5,351,300,KOLKATA,FAST FOOD
OH BOEH!,SALT LAKE,4.5,351,350,KOLKATA,SNACKS
MIO AMORE - THE CAKE SHOP,SALT LAKE,5.0,300,150,KOLKATA,DESSERTS
MALLIKA,SALT LAKE,4.5,30,600,KOLKATA,STREET FOOD
PANCHFORON,SALT LAKE,4.5,351,250,KOLKATA,BENGALI
OLIVE BRUNCH,SALT LAKE,4.5,300,400,KOLKATA,FAST FOOD
DOMINO'S PIZZA,SALT LAKE,4.5,300,400,KOLKATA,PIZZAS
RED CHILLY,SALT LAKE,4.5,351,400,KOLKATA,CHINESE
THE INDIAN CHAI,SALT LAKE,4.5,351,450,KOLKATA,BEVERAGES
JESSORE LOCAL,SALT LAKE,4.5,30,400,KOLKATA,BENGALI
CLASSIC CHINESE FOOD CENTER,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
KOUZINA EXPRESS,SALT LAKE,4.5,3000,800,KOLKATA,NORTH INDIAN
BYEPASS DHABA,SALT LAKE,4.5,300,600,KOLKATA,NORTH INDIAN
HOUSE OF KEBABS,SALT LAKE,4.5,351,550,KOLKATA,TANDOOR
SRI ARYA TIFFIN CENTRE,SALT LAKE,4.5,351,250,KOLKATA,INDIAN
THE CAKE XPRESS,SALT LAKE,4.0,30,200,KOLKATA,DESSERTS
LEZOTO,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
BURGER CAFE,SALT LAKE,2.5,30,200,KOLKATA,FAST FOOD
SILVER SCREEN ASIA,SALT LAKE,4.5,351,800,KOLKATA,FAST FOOD
WAFFLE SQUARE,SALT LAKE,4.5,351,200,KOLKATA,DESSERTS
SUN TEA CENTER,SALT LAKE,4.5,351,200,KOLKATA,FAST FOOD
MUGS & SHOTS,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
CRAZY BOWL,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
MUGHLIANA,SALT LAKE,4.5,351,300,KOLKATA,MUGHLAI
ANNAPURNA FOOD,SALT LAKE,4.5,30,200,KOLKATA,INDIAN
UNO PIZZERIA & GRILL- KANKURGACHI,SALT LAKE,4.5,300,400,KOLKATA,PIZZAS
FNP CAKES N MORE,SALT LAKE,4.5,351,100,KOLKATA,BAKERY
AFRAA LOUNGE,SALT LAKE,4.0,30,1500,KOLKATA,CHINESE
BHOJ KHALIFA,SALT LAKE,4.5,351,500,KOLKATA,CHINESE
RANNA GHAR,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
SUNDARAM RESTAURANT,SALT LAKE,4.5,351,200,KOLKATA,NORTH INDIAN
THE DARJEELING,SALT LAKE,4.5,300,500,KOLKATA,CHINESE
GOOD LUCK BIRIYANI HOUSE,SALT LAKE,4.5,351,200,KOLKATA,BIRYANI
KFC,SALT LAKE,4.5,800,450,KOLKATA,AMERICAN
RAHAMAN'S BIRYANI,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
SOUVLAKIA INDIA,SALT LAKE,4.5,351,500,KOLKATA,NORTH INDIAN
RADHEY RADHEY,SALT LAKE,4.5,351,300,KOLKATA,NORTH INDIAN
SUNDARBAN FOOD CORNER,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
FLURYS,SALT LAKE,4.5,30,400,KOLKATA,HEALTHY FOOD
SHANGHAI SOCIAL,SALT LAKE,4.5,300,400,KOLKATA,CHINESE
BHOJOHORI MANNA,SALT LAKE,4.5,300,900,KOLKATA,BENGALI
FAST FOOD CORNER,SALT LAKE,4.5,351,170,KOLKATA,FAST FOOD
KREAMZ KADAPARA,SALT LAKE,4.5,351,150,KOLKATA,BAKERY
GOOD FOOD,SALT LAKE,4.5,351,149,KOLKATA,CHINESE
UBQ BY BARBEQUE NATION,SALT LAKE,4.0,80,300,KOLKATA,NORTH INDIAN
TEA JUNCTION,SALT LAKE,4.5,80,150,KOLKATA,BEVERAGES
HUNGERPANGS,SALT LAKE,4.0,300,200,KOLKATA,AMERICAN
KLOUD KITCHEN,SALT LAKE,4.5,300,250,KOLKATA,TANDOOR
KITCHEN QUEEN,SALT LAKE,4.5,351,600,KOLKATA,SNACKS
CHAI BREAK- KANKURGACHI,SALT LAKE,4.0,800,800,KOLKATA,INDIAN
SNAX POINT,SALT LAKE,4.0,300,250,KOLKATA,CONTINENTAL
SADHANAR RANNAGHAR,SALT LAKE,4.5,351,300,KOLKATA,BIRYANI
KHANA KHAZANAA,SALT LAKE,2.5,30,200,KOLKATA,BIRYANI
BENFISH REVELRY,SALT LAKE,5.0,30,350,KOLKATA,SEAFOOD
NEW JABBAR,SALT LAKE,4.0,30,100,KOLKATA,MUGHLAI
DEAR  CORN SHOP,SALT LAKE,4.5,351,200,KOLKATA,SNACKS
FOOD ZONE,SALT LAKE,3.5,30,350,KOLKATA,INDIAN
CAFE COFFEE DAY,SALT LAKE,4.0,80,300,KOLKATA,BEVERAGES
BARBEQUE NATION,SALT LAKE,4.0,80,600,KOLKATA,NORTH INDIAN
DON GIOVANNI'S (SCIENCE CITY),SALT LAKE,4.0,300,1200,KOLKATA,CHINESE
THE WOODEN SPOON,SALT LAKE,4.5,351,300,KOLKATA,INDIAN
TIFFIN EXPRESS,SALT LAKE,4.0,30,200,KOLKATA,INDIAN
KOLKATA@91,SALT LAKE,4.5,351,150,KOLKATA,SNACKS
DIPAS KITCHEN,SALT LAKE,4.5,351,200,KOLKATA,NORTH INDIAN
GRIDDLE & WOKS,SALT LAKE,4.5,351,250,KOLKATA,CHINESE
MALACCA STRAIT,SALT LAKE,4.0,30,300,KOLKATA,CHINESE
CARAVAN CAFE,SALT LAKE,4.5,300,500,KOLKATA,CONTINENTAL
SONAR TORI,SALT LAKE,4.5,300,800,KOLKATA,BENGALI
YOUNG DUMB BROKE H YDB,SALT LAKE,4.5,351,250,KOLKATA,PIZZAS
FRESH FISH FOOD CORNER,SALT LAKE,4.5,351,200,KOLKATA,FAST FOOD
BASKIN ROBBINS,SALT LAKE,4.5,300,400,KOLKATA,ICE CREAM
CAFE 82,SALT LAKE,4.5,351,500,KOLKATA,INDIAN
KABAB HOUSE,SALT LAKE,4.5,351,200,KOLKATA,PERSIAN
KREAMZ,SALT LAKE,4.5,351,100,KOLKATA,BAKERY
KHICHDI KHICHRI,SALT LAKE,4.5,800,350,KOLKATA,INDIAN
INOX,SALT LAKE,4.5,351,400,KOLKATA,SNACKS
FOOD O' CLOCK,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
THE BROOKLYN CREAMERY - HEALTHY ICE CREAM,SALT LAKE,4.5,351,200,KOLKATA,DESSERTS
NEW KOLKATA BENGALI BHURI BHOJ,SALT LAKE,4.5,351,500,KOLKATA,CHINESE
SHAWARMA CITY,SALT LAKE,3.0,30,200,KOLKATA,LEBANESE
7TH HEAVEN,SALT LAKE,4.5,300,300,KOLKATA,BAKERY
BHURI BHOJ,SALT LAKE,4.5,351,299,KOLKATA,NORTH INDIAN
SNACKOO TIME,SALT LAKE,4.5,351,250,KOLKATA,FAST FOOD
WEERJI DILLI SOYA CHAAP,SALT LAKE,4.0,300,350,KOLKATA,INDIAN
THE FROZEN TREE,SALT LAKE,4.5,351,250,KOLKATA,DESSERTS
JOHAR,SALT LAKE,4.5,351,300,KOLKATA,BENGALI
SAMBHAR CHUTNEY,SALT LAKE,4.5,300,300,KOLKATA,SOUTH INDIAN
SNACK N GO,SALT LAKE,4.5,351,400,KOLKATA,SNACKS
DELI BITES,SALT LAKE,4.5,351,200,KOLKATA,CHINESE
KOUZINA MARINE,SALT LAKE,4.5,300,1000,KOLKATA,NORTH INDIAN
THE SCOOP,SALT LAKE,4.0,80,400,KOLKATA,NORTH INDIAN
COOKEY MONKEY,SALT LAKE,4.5,351,350,KOLKATA,SNACKS
BIGGUYS WINGERY,SALT LAKE,4.5,351,400,KOLKATA,BEVERAGES
THE BURGER FACTORY BY DON GIOVANNIS,SALT LAKE,4.5,351,800,KOLKATA,CONTINENTAL
PIZZA HUT,SALT LAKE,4.0,800,350,KOLKATA,FAST FOOD
LITTLE HEART,SALT LAKE,4.5,351,200,KOLKATA,SNACKS
EURO CAFE,SALT LAKE,4.0,30,400,KOLKATA,CONTINENTAL
FLY KOUZINA,SALT LAKE,4.0,300,1000,KOLKATA,ITALIAN
BOL BAM,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
FRIDAY RELEASE - CHINESE & NORTH INDIAN,SALT LAKE,4.5,351,300,KOLKATA,NORTH INDIAN
BLAKELY BAKERY & CONFECTIONARY,SALT LAKE,4.5,30,200,KOLKATA,DESSERTS
CAFETERIA HOUSE,SALT LAKE,4.5,351,250,KOLKATA,PIZZAS
THE VERANDAH,SALT LAKE,4.5,351,600,KOLKATA,CONTINENTAL
APPETIZER,SALT LAKE,4.5,351,200,KOLKATA,FAST FOOD
THE CANISTER CAFE,SALT LAKE,4.5,351,400,KOLKATA,ITALIAN
EBITES@99,SALT LAKE,4.5,80,200,KOLKATA,NORTH INDIAN
THE SCOOP NEW EMPIRE,SALT LAKE,4.5,351,350,KOLKATA,CHINESE
MOMORE,SALT LAKE,3.5,30,300,KOLKATA,STREET FOOD
FOODEL,SALT LAKE,4.5,351,200,KOLKATA,INDIAN
KAMLESH DHABA,SALT LAKE,4.5,351,200,KOLKATA,NORTH INDIAN
QUICK BITE CAFE,SALT LAKE,4.0,30,150,KOLKATA,SOUTH INDIAN
FOODLAND,SALT LAKE,4.5,351,500,KOLKATA,INDIAN
KAAFILA,SALT LAKE,4.5,80,1600,KOLKATA,MUGHLAI
ZEST RESTORA,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
THALI'S,SALT LAKE,4.5,351,300,KOLKATA,CHINESE
UDAYACHAL,SALT LAKE,4.5,351,350,KOLKATA,INDIAN
PIZZA SANDWICH & MORE,SALT LAKE,4.5,351,300,KOLKATA,ITALIAN
SHARMA TEA(SALT LAKE),SALT LAKE,4.5,800,100,KOLKATA,SNACKS
KOSHE KOSHA - SALT LAKE,SALT LAKE,4.5,300,500,KOLKATA,BENGALI
BASKIN ROBBINS HAPPYNESS SHAKES,SALT LAKE,4.5,351,400,KOLKATA,ICE CREAM
KITCHEN 165 - NX HOTEL,SALT LAKE,4.5,351,500,KOLKATA,INDIAN
STORY OF FOOD,SALT LAKE,4.5,300,200,KOLKATA,BENGALI
AZAD HIND DHABA,SALT LAKE,4.5,300,500,KOLKATA,NORTH INDIAN
NITESH PIZZA HOUSE,SALT LAKE,4.5,351,300,KOLKATA,PIZZAS
SO SOUTHY,SALT LAKE,4.0,300,300,KOLKATA,SOUTH INDIAN
NEW DELHI JUICES AND SHAKES,SALT LAKE,4.5,351,300,KOLKATA,JUICES
SHAWARMA NATION,SALT LAKE,4.0,80,300,KOLKATA,LEBANESE
SUGARROOM,SALT LAKE,4.5,351,200,KOLKATA,BAKERY
AAHAR RESTAURANT,SALT LAKE,4.5,300,400,KOLKATA,INDIAN
DADDY'S KITCHEN,SALT LAKE,4.5,351,150,KOLKATA,CHINESE
ANYTIME PIZZA,SALT LAKE,4.5,351,300,KOLKATA,ITALIAN
GUPTA BROTHERS-SALT LAKE,SALT LAKE,4.0,300,300,KOLKATA,STREET FOOD
FALOODA FEVER 108 FROM PUNJABI BY TASTE,SALT LAKE,4.5,351,300,KOLKATA,DESSERTS
SAANVI'S KITCHEN,SALT LAKE,4.5,30,350,KOLKATA,SOUTH INDIAN
